DATA,V,I,T,SOC
2024-06-20 06:30:00,1327.5,1.5,34.7,70.2
2024-06-20 06:35:00,1327.5,1.4,34.7,70.2
2024-06-20 06:40:00,1327.5,1.3,34.6,70.2
2024-06-20 06:45:00,1327.5,0.0,34.6,70.2
2024-06-20 06:50:00,1327.5,1.4,34.6,70.2
2024-06-20 06:55:00,1327.4,1.6,34.5,70.2
2024-06-20 07:00:00,1327.5,1.4,34.4,70.2
2024-06-20 07:05:00,1327.5,1.3,34.4,70.2
2024-06-20 07:10:00,1327.5,1.5,34.3,70.2
2024-06-20 07:15:00,1327.5,1.3,34.3,70.2
2024-06-20 07:20:00,1327.5,0.2,34.2,70.2
2024-06-20 07:25:00,1327.6,0.8,34.2,70.2
2024-06-20 07:30:00,1327.5,0.1,34.1,70.2
2024-06-20 07:35:00,1327.5,1.4,34.1,70.2
2024-06-20 07:40:00,1327.5,0.7,34.0,70.2
2024-06-20 07:45:00,1327.5,0.4,34.0,70.2
2024-06-20 07:50:00,1327.5,1.0,33.9,70.2
2024-06-20 07:55:00,1327.6,1.5,33.8,70.2
2024-06-20 08:00:00,1327.5,0.0,33.8,70.2
2024-06-20 08:05:00,1327.4,1.4,33.7,70.2
2024-06-20 08:10:00,1327.4,1.4,33.6,70.2
2024-06-20 08:15:00,1327.4,1.2,33.6,70.2
2024-06-20 08:20:00,1327.5,1.4,33.5,70.2
2024-06-20 08:25:00,1327.4,1.4,33.5,70.2
2024-06-20 08:30:00,1327.4,1.4,33.5,70.2
2024-06-20 08:35:00,1327.5,1.3,33.4,70.2
2024-06-20 08:40:00,1327.5,1.3,33.4,70.2
2024-06-20 08:45:00,1327.5,1.3,33.4,70.2
2024-06-20 08:50:00,1327.5,1.3,33.3,70.2
2024-06-20 08:55:00,1327.4,0.3,33.2,70.2
2024-06-20 09:00:00,1327.5,1.4,33.2,70.2
2024-06-20 09:05:00,1327.4,1.5,33.1,70.2
2024-06-20 09:10:00,1327.5,0.0,33.1,70.2
2024-06-20 09:15:00,1327.5,1.3,33.0,70.2
2024-06-20 09:20:00,1327.5,1.5,32.9,70.2
2024-06-20 09:25:00,1327.4,1.4,32.9,70.2
2024-06-20 09:30:00,1327.2,1.2,32.8,70.2
2024-06-20 09:35:00,1310.4,335.7,50.6,69.5
2024-06-20 09:40:00,1306.7,427.8,45.8,67.9
2024-06-20 09:45:00,1302.9,562.1,59.4,65.8
2024-06-20 09:50:00,1302.7,561.4,46.2,63.4
2024-06-20 09:55:00,1302.3,562.5,45.5,61.0
2024-06-20 10:00:00,1301.9,561.9,45.7,58.7
2024-06-20 10:05:00,1301.2,561.4,46.1,56.3
2024-06-20 10:10:00,1300.4,562.0,46.1,54.0
2024-06-20 10:15:00,1299.0,562.8,46.0,51.6
2024-06-20 10:20:00,1298.1,562.2,46.2,49.3
2024-06-20 10:25:00,1296.7,564.7,46.3,46.9
2024-06-20 10:30:00,1295.0,567.3,46.2,44.5
2024-06-20 10:35:00,1292.8,565.7,46.5,42.1
2024-06-20 10:40:00,1290.5,567.6,47.0,39.8
2024-06-20 10:45:00,1288.1,568.7,47.2,37.4
2024-06-20 10:50:00,1285.6,566.8,47.0,35.0
2024-06-20 10:55:00,1283.2,570.9,46.9,32.6
2024-06-20 11:00:00,1280.2,564.5,56.1,30.2
2024-06-20 11:05:00,1276.0,569.3,48.3,27.9
2024-06-20 11:10:00,1298.2,1.3,36.1,9.7
2024-06-20 11:15:00,1299.6,1.3,36.0,9.7
2024-06-20 11:20:00,1300.2,1.5,35.8,9.7
2024-06-20 11:25:00,1300.6,1.0,35.7,9.7
2024-06-20 11:30:00,1300.8,1.6,35.5,9.7
2024-06-20 11:35:00,1301.1,1.2,35.4,9.7
2024-06-20 11:40:00,1301.3,1.5,35.3,9.7
2024-06-20 11:45:00,1301.3,0.2,35.2,9.7
2024-06-20 11:50:00,1301.3,0.0,35.1,9.7
2024-06-20 11:55:00,1301.6,0.0,35.1,9.7
2024-06-20 12:00:00,1301.6,0.0,35.0,9.7
2024-06-20 12:05:00,1301.6,0.1,35.0,9.7
2024-06-20 12:10:00,1301.6,0.3,35.0,9.7
2024-06-20 12:15:00,1301.7,0.2,34.9,9.7
2024-06-20 12:20:00,1301.7,0.3,34.9,9.7
2024-06-20 12:25:00,1301.8,0.2,34.9,9.7
2024-06-20 12:30:00,1301.8,0.1,34.9,9.7
2024-06-20 12:35:00,1301.8,0.2,34.9,9.7
2024-06-20 12:40:00,1301.9,0.4,34.9,9.7
2024-06-20 12:45:00,1301.9,0.2,35.0,9.7
2024-06-20 12:50:00,1301.9,0.2,35.0,9.7
2024-06-20 12:55:00,1301.9,0.2,35.0,9.7
2024-06-20 13:00:00,1302.0,0.2,35.0,9.7
2024-06-20 13:05:00,1301.9,0.4,35.0,9.7
2024-06-20 13:10:00,1302.0,0.2,35.0,9.7
2024-06-20 13:15:00,1314.0,-260.6,45.2,9.9
2024-06-20 13:20:00,1334.0,-602.6,55.9,12.0
2024-06-20 13:25:00,1343.2,-771.1,59.8,15.0
2024-06-20 13:30:00,1347.4,-768.1,60.4,18.2
2024-06-20 13:35:00,1353.7,-912.7,66.3,21.6
2024-06-20 13:40:00,1354.2,-912.5,70.6,25.4
2024-06-20 13:45:00,1354.3,-912.1,71.7,29.2
2024-06-20 13:50:00,1353.0,-851.1,69.7,33.0
2024-06-20 13:55:00,1341.5,-427.5,51.7,35.4
2024-06-20 14:00:00,1340.1,-345.3,49.2,37.2
2024-06-20 14:05:00,1355.4,-914.1,62.8,39.6
2024-06-20 14:10:00,1357.5,-908.3,71.9,43.4
2024-06-20 14:15:00,1359.7,-913.0,73.3,47.2
2024-06-20 14:20:00,1362.8,-908.2,73.8,51.1
2024-06-20 14:25:00,1365.3,-905.7,74.6,54.8
2024-06-20 14:30:00,1367.2,-902.8,74.7,58.7
2024-06-20 14:35:00,1368.7,-901.3,76.3,62.5
2024-06-20 14:40:00,1370.6,-901.2,76.3,66.3
2024-06-20 14:45:00,1373.1,-896.9,76.3,70.0
2024-06-20 14:50:00,1377.2,-899.0,76.2,73.8
2024-06-20 14:55:00,1380.0,-534.7,72.3,94.9
2024-06-20 15:00:00,1345.9,1.0,40.6,95.7
2024-06-20 15:05:00,1344.1,1.3,38.4,95.7
2024-06-20 15:10:00,1343.5,1.2,38.4,95.7
2024-06-20 15:15:00,1343.2,1.2,38.7,95.7
2024-06-20 15:20:00,1343.0,1.2,39.0,95.7
2024-06-20 15:25:00,1342.9,1.1,39.3,95.7
2024-06-20 15:30:00,1342.8,1.5,39.6,95.7
2024-06-20 15:35:00,1342.7,1.4,40.0,95.7
2024-06-20 15:40:00,1342.6,1.4,40.2,95.7
2024-06-20 15:45:00,1342.6,1.3,40.6,95.7
2024-06-20 15:50:00,1342.6,1.4,40.8,95.7
2024-06-20 15:55:00,1342.5,1.4,41.0,95.7
2024-06-20 16:00:00,1342.6,1.2,41.3,95.7
2024-06-20 16:05:00,1342.5,1.4,41.5,95.7
2024-06-20 16:10:00,1342.5,0.3,41.7,95.7
2024-06-20 16:15:00,1342.4,0.0,41.9,95.7
2024-06-20 16:20:00,1342.5,1.0,42.1,95.7
2024-06-20 16:25:00,1342.3,0.3,42.2,95.7
2024-06-20 16:30:00,1342.4,0.0,42.4,95.7
2024-06-20 16:35:00,1342.3,0.2,42.5,95.7
2024-06-20 16:40:00,1342.4,0.1,42.7,95.7
2024-06-20 16:45:00,1342.3,0.2,42.8,95.7
2024-06-20 16:50:00,1342.3,-0.1,42.9,95.7
2024-06-20 16:55:00,1342.3,0.3,43.0,95.7
2024-06-20 17:00:00,1342.3,0.3,43.0,95.7
2024-06-20 17:05:00,1342.2,0.3,43.0,95.7
2024-06-20 17:10:00,1342.2,0.1,43.0,95.7
2024-06-20 17:15:00,1342.3,0.3,43.0,95.7
2024-06-20 17:20:00,1342.2,0.2,43.0,95.7
2024-06-20 17:25:00,1342.3,0.2,43.0,95.7
2024-06-20 17:30:00,1342.2,0.3,43.0,95.7
2024-06-20 17:35:00,1342.2,0.2,43.0,95.7
2024-06-20 17:40:00,1342.2,0.3,43.0,95.7
2024-06-20 17:45:00,1342.2,0.3,43.0,95.7
2024-06-20 17:50:00,1342.1,1.1,42.9,95.7
2024-06-20 17:55:00,1342.2,0.2,42.9,95.7
2024-06-20 18:00:00,1342.1,0.2,42.9,95.7
2024-06-20 18:05:00,1342.1,0.2,42.8,95.7
2024-06-20 18:10:00,1342.1,0.2,42.8,95.7
2024-06-20 18:15:00,1342.1,0.4,42.7,95.7
2024-06-20 18:20:00,1342.1,0.2,42.6,95.7
2024-06-20 18:25:00,1342.1,0.1,42.6,95.7
2024-06-20 18:30:00,1342.0,0.1,42.5,95.7
2024-06-20 18:35:00,1342.1,0.1,42.5,95.7
2024-06-20 18:40:00,1342.0,0.1,42.4,95.7
2024-06-20 18:45:00,1342.1,0.1,42.3,95.7
2024-06-20 18:50:00,1342.0,0.3,42.3,95.7
2024-06-20 18:55:00,1342.0,0.3,42.1,95.7
2024-06-20 19:00:00,1342.0,1.0,42.1,95.7
2024-06-20 19:05:00,1342.0,0.2,42.0,95.7
2024-06-20 19:10:00,1342.0,0.4,41.9,95.7
2024-06-20 19:15:00,1342.0,0.2,41.9,95.7
2024-06-20 19:20:00,1342.0,0.2,41.9,95.7
2024-06-20 19:25:00,1341.9,0.0,41.9,95.7
2024-06-20 19:30:00,1342.0,0.3,41.9,95.7
2024-06-20 19:35:00,1341.9,0.1,41.9,95.7
2024-06-20 19:40:00,1341.9,0.3,41.8,95.7
2024-06-20 19:45:00,1341.9,0.3,41.8,95.7
2024-06-20 19:50:00,1342.0,1.5,41.8,95.7
2024-06-20 19:55:00,1341.9,0.2,41.8,95.7
2024-06-20 20:00:00,1341.9,1.2,41.7,95.7
2024-06-20 20:05:00,1341.9,0.0,41.7,95.7
2024-06-20 20:10:00,1341.8,0.6,41.7,95.7
2024-06-20 20:15:00,1341.9,0.1,41.6,95.7
2024-06-20 20:20:00,1341.9,0.1,41.5,95.7
2024-06-20 20:25:00,1341.9,0.1,41.5,95.7
2024-06-20 20:30:00,1341.9,1.2,41.4,95.7
2024-06-20 20:35:00,1341.9,0.1,41.3,95.7
2024-06-20 20:40:00,1341.8,0.0,41.2,95.7
2024-06-20 20:45:00,1341.8,0.3,41.1,95.7
2024-06-20 20:50:00,1341.8,0.1,41.0,95.7
2024-06-20 20:55:00,1341.8,0.1,41.0,95.7
2024-06-20 21:00:00,1340.2,11.4,48.6,95.7
2024-06-20 21:05:00,1339.2,15.9,57.7,95.7
2024-06-20 21:10:00,1338.4,15.6,58.7,95.7
2024-06-20 21:15:00,1338.0,15.0,42.2,95.7
2024-06-20 21:20:00,1337.8,14.8,51.0,95.7
2024-06-20 21:25:00,1337.5,14.7,59.2,95.7
2024-06-20 21:30:00,1337.4,15.1,52.5,95.7
2024-06-20 21:35:00,1337.1,17.8,42.6,95.7
2024-06-20 21:40:00,1337.1,14.8,51.6,95.7
2024-06-20 21:45:00,1337.0,13.8,59.6,95.7
2024-06-20 21:50:00,1336.9,15.1,51.5,95.7
2024-06-20 21:55:00,1336.8,12.9,41.6,95.7
2024-06-20 22:00:00,1336.7,14.1,50.1,95.7
2024-06-20 22:05:00,1336.5,17.2,57.9,95.7
2024-06-20 22:10:00,1336.6,12.1,64.9,95.7
2024-06-20 22:15:00,1336.3,17.0,40.0,95.7
2024-06-20 22:20:00,1336.3,14.0,48.0,95.7
2024-06-20 22:25:00,1336.4,13.4,55.9,95.7
2024-06-20 22:30:00,1336.4,13.2,62.7,95.7
2024-06-20 22:35:00,1336.1,14.1,41.1,95.7
2024-06-20 22:40:00,1336.2,14.4,44.9,95.7
2024-06-20 22:45:00,1336.3,16.1,53.4,95.7
2024-06-20 22:50:00,1336.0,14.8,60.9,95.7
2024-06-20 22:55:00,1336.0,15.3,43.8,95.7
2024-06-20 23:00:00,1335.9,13.8,42.5,95.7
2024-06-20 23:05:00,1335.9,12.6,51.1,95.7
2024-06-20 23:10:00,1335.9,13.4,58.8,95.7
2024-06-20 23:15:00,1335.9,13.7,53.6,95.7
2024-06-20 23:20:00,1335.8,13.3,38.6,95.7
2024-06-20 23:25:00,1335.7,15.3,47.4,95.7
2024-06-20 23:30:00,1335.7,15.1,55.6,95.7
2024-06-20 23:35:00,1335.8,15.3,62.4,95.7
2024-06-20 23:40:00,1335.7,17.1,39.3,95.7
2024-06-20 23:45:00,1335.6,15.1,42.3,95.7
2024-06-20 23:50:00,1335.5,15.7,50.9,95.7
2024-06-20 23:55:00,1335.5,14.0,58.4,95.7
2024-06-21 00:00:00,1335.4,15.5,55.6,95.7
2024-06-21 00:05:00,1335.3,15.0,37.9,95.7
2024-06-21 00:10:00,1335.5,17.2,46.6,95.7
2024-06-21 00:15:00,1335.4,16.2,54.6,95.7
2024-06-21 00:20:00,1335.3,15.3,61.8,95.7
2024-06-21 00:25:00,1335.2,14.1,39.4,95.7
2024-06-21 00:30:00,1335.1,16.3,41.8,95.7
2024-06-21 00:35:00,1335.2,15.8,50.2,95.7
2024-06-21 00:40:00,1335.3,12.8,57.7,95.7
2024-06-21 00:45:00,1335.1,15.9,64.5,95.7
2024-06-21 00:50:00,1335.1,14.5,37.0,95.7
2024-06-21 00:55:00,1335.1,14.5,45.2,95.7
2024-06-21 01:00:00,1335.1,13.1,53.0,95.7
2024-06-21 01:05:00,1335.0,15.9,60.3,95.7
2024-06-21 01:10:00,1335.2,12.7,42.8,95.7
2024-06-21 01:15:00,1335.0,13.1,40.0,95.7
2024-06-21 01:20:00,1334.9,17.0,48.1,95.7
2024-06-21 01:25:00,1334.8,15.4,56.0,95.7
2024-06-21 01:30:00,1335.0,13.4,62.8,95.7
2024-06-21 01:35:00,1334.9,14.2,37.6,95.7
2024-06-21 01:40:00,1335.0,13.9,42.4,95.7
2024-06-21 01:45:00,1334.9,15.3,50.8,95.7
2024-06-21 01:50:00,1334.8,16.7,58.0,95.7
2024-06-21 01:55:00,1334.7,15.5,60.2,95.7
2024-06-21 02:00:00,1334.7,12.7,35.5,95.7
2024-06-21 02:05:00,1334.8,14.9,44.1,95.7
2024-06-21 02:10:00,1334.9,15.4,52.0,95.7
2024-06-21 02:15:00,1334.8,16.5,59.0,95.7
2024-06-21 02:20:00,1334.7,17.4,51.1,95.7
2024-06-21 02:25:00,1334.6,15.3,36.0,95.7
2024-06-21 02:30:00,1334.8,16.2,44.7,95.7
2024-06-21 02:35:00,1334.7,11.9,52.4,95.7
2024-06-21 02:40:00,1334.9,15.9,59.3,95.7
2024-06-21 02:45:00,1334.5,14.4,46.9,95.7
2024-06-21 02:50:00,1334.4,13.1,36.1,95.7
2024-06-21 02:55:00,1334.4,12.4,45.0,95.7
2024-06-21 03:00:00,1334.6,14.2,52.6,95.7
2024-06-21 03:05:00,1334.6,15.1,59.6,95.7
2024-06-21 03:10:00,1334.6,12.0,46.0,95.7
2024-06-21 03:15:00,1334.6,12.2,36.0,95.7
2024-06-21 03:20:00,1334.4,14.9,44.8,95.7
2024-06-21 03:25:00,1334.4,16.3,52.4,95.7
2024-06-21 03:30:00,1334.5,16.5,59.5,95.7
2024-06-21 03:35:00,1334.5,17.3,45.5,95.7
2024-06-21 03:40:00,1334.3,14.4,36.0,95.7
2024-06-21 03:45:00,1334.3,16.2,44.5,95.7
2024-06-21 03:50:00,1334.4,13.7,52.3,95.7
2024-06-21 03:55:00,1334.4,15.7,59.2,95.7
2024-06-21 04:00:00,1334.4,12.6,48.7,95.7
2024-06-21 04:05:00,1334.5,15.0,35.2,95.7
2024-06-21 04:10:00,1334.3,15.8,44.0,95.7
2024-06-21 04:15:00,1334.3,16.5,51.8,95.7
2024-06-21 04:20:00,1334.5,11.7,58.8,95.7
2024-06-21 04:25:00,1334.4,12.3,52.6,95.7
2024-06-21 04:30:00,1334.3,17.0,34.4,95.7
2024-06-21 04:35:00,1334.2,15.8,43.1,95.7
2024-06-21 04:40:00,1334.4,15.0,50.9,95.7
2024-06-21 04:45:00,1334.3,14.2,58.0,95.7
2024-06-21 04:50:00,1334.3,18.2,63.1,95.7
2024-06-21 04:55:00,1334.1,16.2,33.6,95.7
2024-06-21 05:00:00,1334.3,16.2,41.7,95.7
2024-06-21 05:05:00,1334.4,12.5,49.6,95.7
2024-06-21 05:10:00,1334.4,18.3,56.9,95.7
2024-06-21 05:15:00,1334.3,11.9,63.4,95.7
2024-06-21 05:20:00,1334.2,15.0,34.1,95.7
2024-06-21 05:25:00,1334.2,16.2,40.1,95.7
2024-06-21 05:30:00,1334.0,16.0,48.3,95.7
2024-06-21 05:35:00,1334.3,16.4,55.7,95.7
2024-06-21 05:40:00,1334.3,14.7,62.1,95.7
2024-06-21 05:45:00,1334.1,14.7,35.7,95.7
2024-06-21 05:50:00,1334.1,15.8,38.2,95.7
2024-06-21 05:55:00,1334.1,13.4,46.7,95.7
2024-06-21 06:00:00,1334.2,14.3,54.0,95.7
2024-06-21 06:05:00,1334.1,14.3,60.9,95.7
2024-06-21 06:10:00,1334.0,14.6,38.5,95.7
2024-06-21 06:15:00,1334.1,13.3,36.3,95.7
2024-06-21 06:20:00,1334.0,16.6,45.0,95.7
2024-06-21 06:25:00,1334.1,12.8,52.6,95.7
2024-06-21 06:30:00,1334.1,12.6,59.4,95.7
2024-06-21 06:35:00,1334.2,16.4,48.6,95.7
2024-06-21 06:40:00,1334.1,13.4,34.6,95.7
2024-06-21 06:45:00,1334.0,15.1,43.0,95.7
2024-06-21 06:50:00,1333.9,13.5,51.0,95.7
2024-06-21 06:55:00,1334.1,16.6,58.0,95.7
2024-06-21 07:00:00,1334.1,14.0,64.3,95.7
2024-06-21 07:05:00,1306.7,976.2,54.0,93.9
2024-06-21 07:10:00,1305.8,977.6,58.4,89.8
2024-06-21 07:15:00,1303.4,980.3,59.0,85.7
2024-06-21 07:20:00,1330.2,1.2,38.9,83.9
2024-06-21 07:25:00,1332.9,1.2,38.7,84.0
2024-06-21 07:30:00,1334.1,1.3,38.2,84.0
2024-06-21 07:35:00,1335.0,1.3,37.8,84.0
2024-06-21 07:40:00,1335.6,1.4,37.5,84.0
2024-06-21 07:45:00,1335.9,1.3,37.3,84.0
2024-06-21 07:50:00,1336.2,1.3,37.1,84.0
2024-06-21 07:55:00,1336.5,0.1,37.1,84.0
2024-06-21 08:00:00,1336.7,0.0,37.1,84.0
2024-06-21 08:05:00,1336.9,0.0,37.1,84.0
2024-06-21 08:10:00,1337.0,0.3,37.2,84.0
2024-06-21 08:15:00,1337.1,0.1,37.2,84.0
2024-06-21 08:20:00,1337.2,0.1,37.4,84.0
2024-06-21 08:25:00,1337.4,0.0,37.4,84.0
2024-06-21 08:30:00,1337.5,0.2,37.5,84.0
2024-06-21 08:35:00,1337.5,0.3,37.6,84.0
2024-06-21 08:40:00,1337.6,0.2,37.7,84.0
2024-06-21 08:45:00,1337.6,0.1,37.8,84.0
2024-06-21 08:50:00,1337.7,0.4,37.9,84.0
2024-06-21 08:55:00,1337.7,0.3,38.1,84.0
2024-06-21 09:00:00,1337.9,0.2,38.2,84.0
2024-06-21 09:05:00,1337.8,0.1,38.3,84.0
2024-06-21 09:10:00,1337.9,0.2,38.4,84.0
2024-06-21 09:15:00,1337.9,0.4,38.5,84.0
2024-06-21 09:20:00,1338.0,0.3,38.5,84.0
2024-06-21 09:25:00,1337.9,0.1,38.6,84.0
2024-06-21 09:30:00,1338.0,0.4,38.7,84.0
2024-06-21 09:35:00,1338.0,0.2,38.8,84.0
2024-06-21 09:40:00,1338.0,0.2,38.8,84.0
2024-06-21 09:45:00,1338.0,0.4,38.9,84.0
2024-06-21 09:50:00,1338.1,0.2,38.9,84.0
2024-06-21 09:55:00,1338.1,0.2,38.9,84.0
2024-06-21 10:00:00,1338.1,0.2,39.0,84.0
2024-06-21 10:05:00,1338.2,0.4,39.1,84.0
2024-06-21 10:10:00,1338.1,0.2,39.1,84.0
2024-06-21 10:15:00,1338.2,0.4,39.2,84.0
2024-06-21 10:20:00,1338.3,0.2,39.2,84.0
2024-06-21 10:25:00,1338.2,0.2,39.2,84.0
2024-06-21 10:30:00,1338.2,0.0,39.3,84.0
2024-06-21 10:35:00,1338.2,0.1,39.3,84.0
2024-06-21 10:40:00,1338.3,0.2,39.4,84.0
2024-06-21 10:45:00,1338.3,0.3,39.5,84.0
2024-06-21 10:50:00,1338.3,0.4,39.5,84.0
2024-06-21 10:55:00,1338.3,0.0,39.5,84.0
2024-06-21 11:00:00,1338.4,0.1,39.6,84.0
2024-06-21 11:05:00,1338.3,0.1,39.6,84.0
2024-06-21 11:10:00,1338.3,0.0,39.6,84.0
2024-06-21 11:15:00,1338.4,0.5,39.7,84.0
2024-06-21 11:20:00,1338.3,0.2,39.7,84.0
2024-06-21 11:25:00,1338.4,0.1,39.8,84.0
2024-06-21 11:30:00,1338.5,0.2,39.8,84.0
2024-06-21 11:35:00,1338.4,0.2,39.9,84.0
2024-06-21 11:40:00,1338.4,0.1,39.9,84.0
2024-06-21 11:45:00,1338.4,0.5,40.0,84.1
2024-06-21 11:50:00,8.8,0.0,40.0,0.0
2024-06-21 11:55:00,-4.3,1.5,40.0,0.0
2024-06-21 12:00:00,-4.3,0.1,40.0,0.0
2024-06-21 12:05:00,-4.3,0.1,40.1,0.0
2024-06-21 12:10:00,-4.3,0.2,40.1,0.0
2024-06-21 12:15:00,-4.2,0.3,40.2,0.0
2024-06-21 12:20:00,-4.2,0.1,40.2,0.0
2024-06-21 12:25:00,-4.3,0.3,40.3,0.0
2024-06-21 12:30:00,-4.2,0.2,40.3,0.0
2024-06-21 12:35:00,-4.2,0.3,40.4,0.0
2024-06-21 12:40:00,-4.2,0.2,40.5,0.0
2024-06-21 12:45:00,-4.2,0.1,40.5,0.0
2024-06-21 12:50:00,-4.2,0.1,40.5,0.0
2024-06-21 12:55:00,-4.2,0.1,40.5,0.0
2024-06-21 13:00:00,-4.2,0.2,40.6,0.0
2024-06-21 13:05:00,-4.2,0.1,40.6,0.0
2024-06-21 13:10:00,-4.2,1.4,40.6,0.0
2024-06-21 13:15:00,-4.2,0.2,40.6,0.0
2024-06-21 13:20:00,-4.2,0.1,40.7,0.0
2024-06-21 13:25:00,-4.2,0.2,40.7,0.0
2024-06-21 13:30:00,-4.2,1.4,40.7,0.0
2024-06-21 13:35:00,-4.2,0.2,40.7,0.0
2024-06-21 13:40:00,-4.2,0.4,40.8,0.0
2024-06-21 13:45:00,-4.2,0.2,40.8,0.0
2024-06-21 13:50:00,-4.2,0.2,40.8,0.0
2024-06-21 13:55:00,-4.2,0.2,40.9,0.0
2024-06-21 14:00:00,-4.2,0.2,40.9,0.0
2024-06-21 14:05:00,-4.2,0.3,41.0,0.0
2024-06-21 14:10:00,-4.2,0.3,41.0,0.0
2024-06-21 14:15:00,-4.2,0.4,41.1,0.0
2024-06-21 14:20:00,-4.2,0.1,41.1,0.0
2024-06-21 14:25:00,-4.2,0.0,41.2,0.0
2024-06-21 14:30:00,-4.2,0.1,41.2,0.0
2024-06-21 14:35:00,-4.2,0.1,41.3,0.0
2024-06-21 14:40:00,-4.2,-0.2,41.3,0.0
2024-06-21 14:45:00,-4.2,0.1,41.4,0.0
2024-06-21 14:50:00,-4.1,0.1,41.4,0.0
2024-06-21 14:55:00,-4.1,0.1,41.5,0.0
2024-06-21 15:00:00,-4.1,0.1,41.5,0.0
2024-06-21 15:05:00,-4.2,0.2,41.5,0.0
2024-06-21 15:10:00,-4.2,0.1,41.6,0.0
2024-06-21 15:15:00,-4.2,0.3,41.6,0.0
2024-06-21 15:20:00,-4.2,1.4,41.6,0.0
2024-06-21 15:25:00,-4.2,0.1,41.7,0.0
2024-06-21 15:30:00,-4.1,0.2,41.7,0.0
2024-06-21 15:35:00,-4.2,0.1,41.7,0.0
2024-06-21 15:40:00,-4.2,0.2,41.7,0.0
2024-06-21 15:45:00,-4.1,0.0,41.7,0.0
2024-06-21 15:50:00,-4.2,0.3,41.8,0.0
2024-06-21 15:55:00,-4.1,-0.1,41.8,0.0
2024-06-21 16:00:00,-4.2,0.3,41.8,0.0
2024-06-21 16:05:00,-4.2,0.2,41.8,0.0
2024-06-21 16:10:00,-4.2,0.2,41.9,0.0
2024-06-21 16:15:00,-4.2,0.2,41.9,0.0
2024-06-21 16:20:00,-4.2,0.3,41.9,0.0
2024-06-21 16:25:00,-4.1,0.2,41.9,0.0
2024-06-21 16:30:00,-4.2,0.3,41.9,0.0
2024-06-21 16:35:00,-4.2,0.1,41.9,0.0
2024-06-21 16:40:00,-4.2,0.3,41.9,0.0
2024-06-21 16:45:00,-4.2,0.3,42.0,0.0
2024-06-21 16:50:00,-4.2,0.1,42.0,0.0
2024-06-21 16:55:00,-4.2,0.1,42.0,0.0
2024-06-21 17:00:00,-4.2,0.3,42.0,0.0
2024-06-21 17:05:00,-4.1,0.2,42.0,0.0
2024-06-21 17:10:00,-4.2,0.2,42.1,0.0
2024-06-21 17:15:00,-4.2,0.1,42.1,0.0
2024-06-21 17:20:00,-4.2,0.2,42.1,0.0
2024-06-21 17:25:00,-4.2,0.3,42.1,0.0
2024-06-21 17:30:00,-4.2,0.3,42.1,0.0
2024-06-21 17:35:00,-4.1,0.4,42.1,0.0
2024-06-21 17:40:00,-4.2,0.1,42.1,0.0
2024-06-21 17:45:00,-4.2,0.2,42.1,0.0
2024-06-21 17:50:00,-4.2,0.3,42.1,0.0
2024-06-21 17:55:00,-4.2,0.0,42.1,0.0
2024-06-21 18:00:00,-4.2,0.2,42.1,0.0
2024-06-21 18:05:00,-4.2,0.2,42.1,0.0
2024-06-21 18:10:00,-4.2,0.1,42.1,0.0
2024-06-21 18:15:00,-4.2,0.3,42.1,0.0
2024-06-21 18:20:00,-4.2,0.1,42.1,0.0
2024-06-21 18:25:00,-4.2,0.3,42.1,0.0
2024-06-21 18:30:00,-4.2,0.4,42.1,0.0
2024-06-21 18:35:00,-4.2,0.3,42.1,0.0
2024-06-21 18:40:00,-4.2,0.2,42.1,0.0
2024-06-21 18:45:00,-4.2,0.3,42.1,0.0
2024-06-21 18:50:00,-4.1,0.3,42.1,0.0
2024-06-21 18:55:00,-4.2,0.2,42.1,0.0
2024-06-21 19:00:00,-4.2,0.1,42.1,0.0
2024-06-21 19:05:00,-4.2,0.2,42.1,0.0
2024-06-21 19:10:00,-4.2,0.2,42.1,0.0
2024-06-21 19:15:00,-4.2,0.3,42.1,0.0
2024-06-21 19:20:00,-4.2,0.4,42.1,0.0
2024-06-21 19:25:00,-4.2,0.3,42.1,0.0
2024-06-21 19:30:00,-4.2,0.0,42.1,0.0
2024-06-21 19:35:00,-4.2,0.2,42.0,0.0
2024-06-21 19:40:00,-4.2,0.2,42.0,0.0
2024-06-21 19:45:00,-4.3,0.2,42.0,0.0
2024-06-21 19:50:00,-4.1,0.3,41.9,0.0
2024-06-21 19:55:00,-4.2,0.2,41.9,0.0
2024-06-21 20:00:00,-4.4,0.3,41.9,0.0
2024-06-21 20:05:00,-4.9,0.7,40.1,0.0
2024-06-21 20:10:00,-4.8,0.6,35.6,0.0
2024-06-21 20:15:00,-5.1,0.5,34.8,0.0
2024-06-21 20:20:00,-5.1,0.5,34.7,0.0
2024-06-21 20:25:00,-5.2,0.5,34.6,0.0
2024-06-21 20:30:00,-5.2,0.4,34.4,0.0
2024-06-21 20:35:00,-5.2,0.4,34.3,0.0
2024-06-21 20:40:00,-5.3,0.3,34.3,0.0
2024-06-21 20:45:00,-5.3,0.5,34.0,0.0
2024-06-21 20:50:00,-5.3,-0.1,33.6,0.0
2024-06-21 20:55:00,-5.3,0.2,33.7,0.0
2024-06-21 21:00:00,-5.3,0.1,33.6,0.0
2024-06-21 21:05:00,-5.2,0.2,33.7,0.0
2024-06-21 21:10:00,-5.2,0.0,33.7,0.0
